usage_id,company_id,usage_datetime,credit_amount,usage_category,usage_subcategory,user_count_in_event,seat_count_at_time,academic_period,source_system,created_at
us_0025712,co_0416,2026-05-23T09:14:15,9.91,Cognitive,Exam Prep,10,128,Summer 2026,partner_lms,2026-05-23T09:38:15
us_0025713,co_0416,2026-05-04T15:05:29,17.65,Theoretical,Languages,11,114,Summer 2026,app,2026-05-04T15:23:29
us_0025714,co_0416,2026-05-09T17:51:04,9.97,Cognitive,Maths,5,132,Summer 2026,partner_lms,2026-05-09T18:52:04
us_0025715,co_0416,2026-05-29T13:00:29,6.61,Technical,Languages,4,130,Summer 2026,app,2026-05-29T13:47:29
us_0025716,co_0416,2026-06-06T07:49:12,2.36,Technical,Geography,1,119,Summer 2026,app,2026-06-06T08:28:12
us_0025717,co_0416,2026-06-02T14:37:17,33.21,Technical,English,13,130,Summer 2026,api,2026-06-02T14:57:17
us_0025718,co_0416,2026-06-22T08:30:24,86.51,Technical,Exam Prep,20,137,Summer 2026,app,2026-06-22T09:42:24
us_0025719,co_0417,2024-06-21T04:48:47,2.58,Cognitive,Science,3,98,Summer 2024,app,2024-06-21T05:03:47
us_0025720,co_0417,2024-06-22T14:06:30,5.22,Cognitive,Study Skills,5,114,Summer 2024,app,2024-06-22T14:31:30
us_0025721,co_0417,2024-06-22T01:10:19,2.54,Cognitive,English,4,88,Summer 2024,app,2024-06-22T02:28:19
us_0025722,co_0417,2024-06-19T20:30:02,1.32,Technical,Study Skills,1,108,Summer 2024,partner_lms,2024-06-19T21:27:02
us_0025723,co_0417,2024-06-18T11:09:48,3.04,Technical,English,3,98,Summer 2024,app,2024-06-18T11:27:48
us_0025724,co_0417,2024-06-17T16:34:00,4.16,Technical,Maths,3,90,Summer 2024,app,2024-06-17T16:39:00
us_0025725,co_0417,2024-06-17T19:36:24,3.12,Cognitive,Maths,4,120,Summer 2024,app,2024-06-17T19:40:24
us_0025726,co_0417,2024-06-22T07:05:17,0.5,Cognitive,Other,1,95,Summer 2024,partner_lms,2024-06-22T07:21:17
us_0025727,co_0417,2024-06-22T03:38:30,5.48,Technical,Maths,4,101,Summer 2024,app,2024-06-22T05:04:30
us_0025728,co_0417,2024-06-16T11:41:17,0.82,Theoretical,Exam Prep,1,109,Summer 2024,app,2024-06-16T11:45:17
us_0025729,co_0417,2024-06-20T21:48:52,0.7,Technical,English,1,97,Summer 2024,app,2024-06-20T22:48:52
us_0025730,co_0417,2024-06-17T02:56:44,4.13,Technical,Other,3,104,Summer 2024,app,2024-06-17T03:19:44
us_0025731,co_0417,2024-06-21T20:58:38,1.11,Technical,Study Skills,1,94,Summer 2024,app,2024-06-21T22:18:38
us_0025732,co_0417,2024-06-18T22:40:07,2.23,Technical,Maths,2,99,Summer 2024,app,2024-06-18T23:50:07
us_0025733,co_0417,2024-06-19T09:02:08,6.68,Technical,Other,6,105,Summer 2024,app,2024-06-19T10:27:08
us_0025734,co_0417,2024-06-23T19:56:16,7.53,Technical,Science,5,,Summer 2024,app,2024-06-23T20:10:16
us_0025735,co_0417,2024-06-19T07:47:56,4.01,Technical,Maths,4,104,Summer 2024,app,2024-06-19T07:48:56
us_0025736,co_0417,2024-06-20T13:14:10,8.85,Technical,Study Skills,6,92,Summer 2024,app,2024-06-20T13:51:10
us_0025737,co_0417,2024-06-20T04:27:53,4.09,Cognitive,Maths,5,112,Summer 2024,app,2024-06-20T05:11:53
us_0025738,co_0417,2024-06-17T05:12:22,6.45,Technical,Science,5,116,Summer 2024,app,2024-06-17T06:24:22
us_0025739,co_0417,2024-06-23T07:54:16,1.02,Technical,Science,1,122,Summer 2024,partner_lms,2024-06-23T08:44:16
us_0025740,co_0417,2024-06-19T14:14:43,3.2,Technical,English,3,110,Summer 2024,partner_lms,2024-06-19T14:19:43
us_0025741,co_0417,2024-06-25T16:46:54,20.06,Technical,Exam Prep,8,107,Summer 2024,partner_lms,2024-06-25T16:56:54
us_0025742,co_0417,2024-06-19T09:08:53,2.4,Cognitive,Maths,3,94,Summer 2024,api,2024-06-19T09:49:53
us_0025743,co_0417,2024-06-20T15:18:27,1.16,Technical,Study Skills,1,89,Summer 2024,app,2024-06-20T16:27:27
us_0025744,co_0417,2024-07-15T11:47:44,10.34,Technical,Science,5,122,Summer 2024,app,2024-07-15T12:35:44
us_0025745,co_0417,2024-09-23T15:48:40,13.57,Cognitive,Science,5,111,Autumn 2024,app,2024-09-23T17:10:40
us_0025746,co_0417,2024-10-10T10:51:50,16.58,Technical,English,7,89,Autumn 2024,app,2024-10-10T11:09:50
us_0025747,co_0417,2024-10-28T15:25:20,11.68,Technical,Exam Prep,8,112,Autumn 2024,app,2024-10-28T16:13:20
us_0025748,co_0417,2024-10-06T16:05:24,3.25,Theoretical,Other,4,113,Autumn 2024,app,2024-10-06T17:25:24
us_0025749,co_0417,2024-11-21T11:15:46,6.51,Technical,Exam Prep,3,104,Autumn 2024,app,2024-11-21T12:08:46
us_0025750,co_0417,2024-11-23T09:39:44,10.39,Cognitive,Geography,6,123,Autumn 2024,app,2024-11-23T10:08:44
us_0025751,co_0417,2024-12-17T13:51:08,37.6,Technical,Science,13,97,Autumn 2024,app,2024-12-17T14:59:08
us_0025752,co_0417,2024-12-19T13:16:18,8.05,Cognitive,Maths,5,117,Autumn 2024,app,2024-12-19T13:35:18
us_0025753,co_0417,2024-12-30T15:57:43,24.03,Technical,Languages,10,110,Autumn 2024,app,2024-12-30T16:03:43
us_0025754,co_0417,2025-01-19T14:04:22,1.27,Theoretical,Maths,2,113,Spring 2025,app,2025-01-19T14:16:22
us_0025755,co_0417,2025-01-17T13:25:01,1.18,Cognitive,Geography,1,110,Spring 2025,app,2025-01-17T13:51:01
us_0025756,co_0417,2025-01-03T19:57:26,19.19,Technical,English,6,93,Spring 2025,app,2025-01-03T20:05:26
us_0025757,co_0417,2025-02-06T10:40:33,1.09,Theoretical,Geography,1,108,Spring 2025,app,2025-02-06T11:51:33
us_0025758,co_0417,2025-02-12T15:45:10,24.65,Technical,Science,7,121,Spring 2025,app,2025-02-12T16:54:10
us_0025759,co_0417,2025-02-12T16:27:22,4.41,Theoretical,English,5,102,Spring 2025,app,2025-02-12T17:07:22
us_0025760,co_0417,2025-02-10T19:10:00,3.38,Cognitive,English,3,88,Spring 2025,app,2025-02-10T20:01:00
us_0025761,co_0417,2025-02-08T21:41:33,2.19,Cognitive,Other,1,104,Spring 2025,app,2025-02-08T22:30:33
us_0025762,co_0417,2025-03-18T16:46:09,0.5,Theoretical,History,1,88,Spring 2025,api,2025-03-18T17:53:09
us_0025763,co_0417,2025-03-21T16:02:28,3.55,Technical,History,2,,Spring 2025,app,2025-03-21T17:10:28
us_0025764,co_0417,2025-03-21T12:23:55,6.95,Cognitive,Maths,5,88,Spring 2025,app,2025-03-21T13:28:55
us_0025765,co_0417,2025-04-10T20:30:47,0.99,Technical,Study Skills,1,94,Summer 2025,app,2025-04-10T20:39:47
us_0025766,co_0417,2025-04-12T17:15:54,6.01,Theoretical,Exam Prep,4,101,Summer 2025,app,2025-04-12T17:46:54
us_0025767,co_0417,2025-04-26T09:52:30,12.63,Cognitive,Exam Prep,5,92,Summer 2025,app,2025-04-26T09:57:30
us_0025768,co_0417,2025-04-29T19:42:26,2.88,Cognitive,English,2,98,Summer 2025,app,2025-04-29T21:03:26
us_0025769,co_0417,2025-05-01T14:42:38,15.85,Technical,Science,9,89,Summer 2025,app,2025-05-01T15:23:38
us_0025770,co_0417,2025-05-03T09:31:07,4.91,Cognitive,Exam Prep,2,95,Summer 2025,app,2025-05-03T10:45:07
us_0025771,co_0417,2025-05-02T21:21:15,5.29,Cognitive,Exam Prep,4,104,Summer 2025,app,2025-05-02T21:27:15
us_0025772,co_0417,2025-06-12T17:00:08,23.87,Technical,History,9,122,Summer 2025,api,2025-06-12T18:25:08
us_0025773,co_0417,2025-07-23T10:06:20,4.46,Cognitive,English,2,106,Summer 2025,app,2025-07-23T11:12:20
us_0025774,co_0417,2025-09-23T10:28:12,2.17,Theoretical,Maths,2,95,Autumn 2025,app,2025-09-23T11:00:12
us_0025775,co_0417,2025-09-21T14:39:33,5.88,Theoretical,Exam Prep,7,117,Autumn 2025,app,2025-09-21T14:56:33
us_0025776,co_0417,2025-09-30T16:03:21,14.02,Technical,Languages,5,118,Autumn 2025,app,2025-09-30T16:37:21
us_0025777,co_0417,2025-09-17T09:21:25,5.05,Technical,Study Skills,3,118,Autumn 2025,app,2025-09-17T10:34:25
us_0025778,co_0417,2025-09-20T10:27:52,4.61,Cognitive,Geography,4,107,Autumn 2025,app,2025-09-20T11:35:52
us_0025779,co_0417,2025-10-27T10:54:30,2.71,Theoretical,Maths,4,103,Autumn 2025,app,2025-10-27T12:18:30
us_0025780,co_0417,2025-10-13T16:25:05,26.07,Cognitive,Maths,13,104,Autumn 2025,partner_lms,2025-10-13T16:53:05
us_0025781,co_0417,2025-10-31T16:51:18,13.57,Technical,History,8,89,Autumn 2025,partner_lms,2025-10-31T17:33:18
us_0025782,co_0417,2025-11-08T14:54:16,1.96,Theoretical,Study Skills,2,112,Autumn 2025,app,2025-11-08T14:54:16
us_0025783,co_0417,2025-11-26T08:28:05,31.56,Cognitive,Science,11,111,Autumn 2025,app,2025-11-26T09:05:05
us_0025784,co_0417,2025-11-09T15:48:06,16.14,Technical,Maths,5,107,Autumn 2025,app,2025-11-09T17:07:06
us_0025785,co_0417,2026-01-10T16:03:19,13.96,cognitive,Languages,7,125,Spring 2026,app,2026-01-10T16:09:19
us_0025786,co_0417,2026-01-05T21:25:14,8.05,Technical,Science,3,94,Spring 2026,app,2026-01-05T22:19:14
us_0025787,co_0417,2026-02-13T20:52:11,4.0,Technical,Exam Prep,2,99,Spring 2026,api,2026-02-13T21:46:11
us_0025788,co_0417,2026-02-14T09:54:24,26.13,Technical,Science,6,118,Spring 2026,app,2026-02-14T10:40:24
us_0025789,co_0417,2026-02-02T14:58:04,3.86,Cognitive,English,3,101,Spring 2026,api,2026-02-02T16:18:04
us_0025790,co_0417,2026-02-03T17:36:44,7.81,Technical,Languages,3,122,Spring 2026,api,2026-02-03T18:50:44
us_0025791,co_0417,2026-03-16T13:41:21,2.06,Cognitive,English,1,118,Spring 2026,app,2026-03-16T14:35:21
us_0025792,co_0417,2026-03-23T16:12:22,15.12,Technical,Geography,7,89,Spring 2026,partner_lms,2026-03-23T17:39:22
us_0025793,co_0417,2026-03-20T14:00:47,6.27,Theoretical,Study Skills,13,112,Spring 2026,legacy_import,2026-03-20T14:23:47
us_0025794,co_0417,2026-04-30T11:59:55,17.74,Cognitive,Geography,8,113,Summer 2026,app,2026-04-30T12:49:55
us_0025795,co_0417,2026-04-22T11:33:42,7.01,Cognitive,Study Skills,6,88,Summer 2026,app,2026-04-22T12:05:42
us_0025796,co_0417,2026-04-04T12:37:17,21.39,Theoretical,Science,11,95,Summer 2026,app,2026-04-04T13:14:17
us_0025797,co_0417,2026-05-16T17:56:12,1.06,Cognitive,Science,1,93,Summer 2026,app,2026-05-16T19:00:12
us_0025798,co_0417,2026-05-17T19:52:50,1.95,Technical,History,1,106,Summer 2026,app,2026-05-17T20:54:50
us_0025799,co_0417,2026-05-22T09:15:41,11.1,Theoretical,Maths,11,125,Summer 2026,app,2026-05-22T10:15:41
us_0025800,co_0417,2026-05-28T08:27:36,46.02,Technical,Exam Prep,12,122,Summer 2026,partner_lms,2026-05-28T09:05:36
us_0025801,co_0417,2026-05-09T09:39:34,7.67,Theoretical,Languages,6,92,Summer 2026,app,2026-05-09T10:18:34
us_0025802,co_0417,2026-06-28T20:54:13,28.71,Technical,Science,9,122,Summer 2026,app,2026-06-28T20:56:13
us_0025803,co_0417,2026-06-21T21:08:51,14.52,Technical,Science,6,91,Summer 2026,app,2026-06-21T21:16:51
us_0025804,co_0418,2023-11-11T16:26:25,3.09,Technical,Study Skills,2,224,Autumn 2023,app,2023-11-11T16:35:25
us_0025805,co_0418,2023-11-14T06:47:15,0.96,Cognitive,Other,1,193,Autumn 2023,app,2023-11-14T07:20:15
us_0025806,co_0418,2023-11-10T20:12:13,7.69,Cognitive,Other,15,196,Autumn 2023,app,2023-11-10T21:34:13
us_0025807,co_0418,2023-11-12T11:30:46,3.02,Theoretical,Maths,9,190,Autumn 2023,api,2023-11-12T12:01:46
us_0025808,co_0418,2023-11-16T07:47:15,2.44,Cognitive,Maths,3,193,Autumn 2023,app,2023-11-16T08:47:15
us_0025809,co_0418,2023-11-17T07:04:50,4.77,Cognitive,Maths,6,176,Autumn 2023,app,2023-11-17T07:32:50
us_0025810,co_0418,2023-11-12T13:37:54,2.45,Cognitive,Science,3,177,Autumn 2023,app,2023-11-12T13:40:54
us_0025811,co_0418,2023-11-11T15:20:42,8.36,Technical,Maths,8,199,Autumn 2023,app,2023-11-11T16:32:42
us_0025812,co_0418,2023-11-13T03:55:10,0.64,Cognitive,Maths,1,224,Autumn 2023,api,2023-11-13T04:13:10
us_0025813,co_0418,2023-11-17T13:46:17,4.0,Cognitive,Science,4,205,Autumn 2023,app,2023-11-17T14:33:17
us_0025814,co_0418,2023-11-19T09:50:32,7.68,Cognitive,English,6,175,Autumn 2023,app,2023-11-19T10:50:32
us_0025815,co_0418,2023-11-23T16:29:16,52.97,Technical,English,21,218,Autumn 2023,app,2023-11-23T16:33:16
us_0025816,co_0418,2023-11-22T09:07:49,63.44,Technical,Exam Prep,23,222,Autumn 2023,app,2023-11-22T10:06:49
us_0025817,co_0418,2023-11-23T14:28:13,13.1,Theoretical,History,9,215,Autumn 2023,api,2023-11-23T15:05:13
us_0025818,co_0418,2023-11-22T19:13:36,13.15,Theoretical,Other,17,236,Autumn 2023,app,2023-11-22T19:57:36
us_0025819,co_0418,2023-12-07T11:43:18,7.92,Cognitive,Languages,11,197,Autumn 2023,app,2023-12-07T12:06:18
us_0025820,co_0418,2023-12-29T12:35:27,7.13,Technical,Science,4,176,Autumn 2023,app,2023-12-29T12:57:27
us_0025821,co_0418,2024-01-30T16:38:10,50.5,Technical,Science,21,206,Spring 2024,app,2024-01-30T16:49:10
us_0025822,co_0418,2024-01-26T11:19:33,5.04,Cognitive,History,3,212,Spring 2024,api,2024-01-26T12:31:33
us_0025823,co_0418,2024-01-01T12:54:38,18.37,Cognitive,English,11,221,Spring 2024,app,2024-01-01T12:59:38
us_0025824,co_0418,2024-02-06T08:48:00,21.2,Theoretical,Languages,23,208,Spring 2024,api,2024-02-06T09:16:00
us_0025825,co_0418,2024-02-21T10:35:26,14.91,Cognitive,Study Skills,11,208,Spring 2024,app,2024-02-21T10:58:26
us_0025826,co_0418,2024-02-03T11:53:50,20.43,Cognitive,Maths,9,196,Spring 2024,api,2024-02-03T12:29:50
us_0025827,co_0418,2024-03-05T10:26:46,9.18,Theoretical,Study Skills,9,172,Spring 2024,app,2024-03-05T11:32:46
us_0025828,co_0418,2024-04-23T15:02:04,9.91,Theoretical,Other,9,231,Summer 2024,partner_lms,2024-04-23T16:32:04
us_0025829,co_0418,2024-04-28T16:35:36,24.19,Technical,Science,9,235,Summer 2024,app,2024-04-28T18:03:36
us_0025830,co_0418,2024-04-01T15:51:49,10.61,Cognitive,English,5,216,Summer 2024,app,2024-04-01T16:08:49
us_0025831,co_0418,2024-04-09T17:33:35,10.46,Theoretical,History,8,207,Summer 2024,app,2024-04-09T19:00:35
us_0025832,co_0418,2024-05-01T16:57:42,7.29,Theoretical,Exam Prep,10,210,Summer 2024,app,2024-05-01T17:43:42
us_0025833,co_0418,2024-05-24T09:26:42,9.42,Technical,Other,3,186,Summer 2024,app,2024-05-24T09:55:42
us_0025834,co_0418,2024-05-03T10:50:20,19.99,Technical,Science,5,175,Summer 2024,app,2024-05-03T10:52:20
us_0025835,co_0418,2024-05-24T17:22:12,6.0,Theoretical,Science,5,200,Summer 2024,app,2024-05-24T18:14:12
us_0025836,co_0418,2024-05-23T19:42:57,13.49,Cognitive,Maths,8,214,Summer 2024,app,2024-05-23T20:00:57
us_0025837,co_0418,2024-06-28T14:47:29,41.89,Technical,Exam Prep,10,226,Summer 2024,app,2024-06-28T15:48:29
us_0025838,co_0418,2024-06-27T13:17:04,42.88,Technical,Science,11,195,Summer 2024,app,2024-06-27T14:47:04
us_0025839,co_0418,2024-06-07T16:06:44,12.24,Technical,Geography,6,174,Summer 2024,app,2024-06-07T17:01:44
us_0025840,co_0418,2024-06-27T10:00:32,12.98,Theoretical,History,13,176,Summer 2024,app,2024-06-27T10:46:32
us_0025841,co_0418,2024-07-30T09:48:19,50.66,Theoretical,Geography,36,191,Summer 2024,app,2024-07-30T11:02:19
us_0025842,co_0418,2024-07-10T13:15:38,20.33,Technical,English,7,232,Summer 2024,app,2024-07-10T13:47:38
us_0025843,co_0418,2024-08-08T15:49:24,2.47,Technical,Exam Prep,1,222,Summer holiday 2024,api,2024-08-08T17:12:24
us_0025844,co_0418,2024-09-24T16:51:33,17.18,Theoretical,English,20,192,Autumn 2024,app,2024-09-24T17:08:33
us_0025845,co_0418,2024-09-09T12:24:19,19.19,Technical,Exam Prep,9,214,Autumn 2024,api,2024-09-09T12:36:19
us_0025846,co_0418,2024-09-25T18:52:11,61.62,Technical,English,21,232,Autumn 2024,app,2024-09-25T19:48:11
us_0025847,co_0418,2024-09-21T12:00:55,8.27,Theoretical,Geography,12,176,Autumn 2024,app,2024-09-21T13:07:55
us_0025848,co_0418,2024-09-25T10:54:20,8.96,Theoretical,English,12,205,Autumn 2024,api,2024-09-25T11:15:20
us_0025849,co_0418,2024-09-09T18:44:06,4.31,Theoretical,English,4,212,Autumn 2024,app,2024-09-09T18:44:06
us_0025850,co_0418,2024-10-08T19:24:53,14.82,Cognitive,Geography,7,237,Autumn 2024,app,2024-10-08T19:48:53
us_0025851,co_0418,2024-10-23T16:57:17,7.9,Cognitive,English,6,174,Autumn 2024,app,2024-10-23T17:10:17
us_0025852,co_0418,2024-10-22T08:16:28,6.34,Theoretical,Languages,5,213,Autumn 2024,app,2024-10-22T09:27:28
us_0025853,co_0418,2024-10-26T11:29:48,21.45,Theoretical,Other,22,212,Autumn 2024,app,2024-10-26T11:34:48
us_0025854,co_0418,2024-11-17T08:48:45,12.21,Theoretical,English,11,214,Autumn 2024,app,2024-11-17T10:09:45
us_0025855,co_0418,2024-11-06T15:48:16,27.52,Cognitive,Maths,41,196,Autumn 2024,app,2024-11-06T16:03:16
us_0025856,co_0418,2024-12-11T08:37:38,18.57,Cognitive,Geography,11,184,Autumn 2024,app,2024-12-11T10:00:38
us_0025857,co_0418,2024-12-19T12:29:20,71.98,Cognitive,Science,27,214,Autumn 2024,app,2024-12-19T13:50:20
us_0025858,co_0418,2025-01-29T13:42:52,11.46,Technical,Geography,11,196,Spring 2025,app,2025-01-29T14:09:52
us_0025859,co_0418,2025-01-29T19:58:02,5.36,Theoretical,History,4,226,Spring 2025,partner_lms,2025-01-29T20:59:02
us_0025860,co_0418,2025-01-28T10:05:21,33.33,Technical,Science,8,209,Spring 2025,app,2025-01-28T10:33:21
us_0025861,co_0418,2025-01-15T13:26:35,9.05,Cognitive,Maths,5,213,Spring 2025,app,2025-01-15T14:17:35
us_0025862,co_0418,2025-02-21T08:33:41,29.19,Technical,Science,16,166,Spring 2025,app,2025-02-21T09:06:41
us_0025863,co_0418,2025-02-19T12:30:30,8.68,Cognitive,Languages,10,237,Spring 2025,app,2025-02-19T13:34:30
us_0025864,co_0418,2025-02-22T12:02:07,42.01,Cognitive,Maths,32,170,Spring 2025,api,2025-02-22T12:11:07
us_0025865,co_0418,2025-02-09T11:29:03,15.65,Cognitive,Exam Prep,15,216,Spring 2025,app,2025-02-09T11:53:03
us_0025866,co_0418,2025-02-26T15:39:08,16.71,Technical,Languages,7,194,Spring 2025,app,2025-02-26T16:47:08
us_0025867,co_0418,2025-02-24T12:46:32,17.27,Cognitive,Geography,22,204,Spring 2025,api,2025-02-24T13:47:32
us_0025868,co_0418,2025-03-31T16:18:31,45.74,Technical,Exam Prep,11,203,Spring 2025,app,2025-03-31T16:47:31
us_0025869,co_0418,2025-03-24T17:01:12,2.1,Theoretical,Languages,2,172,Spring 2025,app,2025-03-24T18:21:12
us_0025870,co_0418,2025-03-13T16:54:40,11.67,Cognitive,History,9,203,Spring 2025,app,2025-03-13T18:14:40
us_0025871,co_0418,2025-03-23T21:42:28,28.03,Technical,Science,9,169,Spring 2025,api,2025-03-23T22:58:28
us_0025872,co_0418,2025-04-08T15:46:27,16.31,Theoretical,Languages,12,181,Summer 2025,app,2025-04-08T16:00:27
us_0025873,co_0418,2025-04-15T09:11:20,5.6,Theoretical,Maths,10,231,Summer 2025,app,2025-04-15T10:39:20
us_0025874,co_0418,2025-05-17T08:44:12,14.85,technical,Study Skills,5,190,Summer 2025,app,2025-05-17T09:55:12
us_0025875,co_0418,2025-05-31T11:21:24,2.66,Cognitive,Maths,3,189,Summer 2025,partner_lms,2025-05-31T11:35:24
us_0025876,co_0418,2025-05-23T16:13:26,1.92,Cognitive,Geography,2,219,Summer 2025,partner_lms,2025-05-23T16:38:26
us_0025877,co_0418,2025-05-13T14:03:09,3.14,Theoretical,Science,2,204,Summer 2025,app,2025-05-13T14:55:09
us_0025878,co_0418,2025-06-11T11:49:45,3.34,Cognitive,History,2,225,Summer 2025,app,2025-06-11T13:11:45
us_0025879,co_0418,2025-06-14T14:37:29,34.17,Cognitive,Study Skills,20,192,Summer 2025,api,2025-06-14T14:54:29
us_0025880,co_0418,2025-06-10T10:28:31,11.29,Theoretical,English,7,185,Summer 2025,app,2025-06-10T11:02:31
us_0025881,co_0418,2025-06-10T20:49:00,35.88,Cognitive,Other,18,186,Summer 2025,app,2025-06-10T21:39:00
us_0025882,co_0418,2025-06-12T17:45:30,15.07,Cognitive,Languages,9,212,Summer 2025,app,2025-06-12T17:58:30
us_0025883,co_0418,2025-07-12T20:36:40,17.05,Cognitive,,23,237,Summer 2025,app,2025-07-12T21:56:40
us_0025884,co_0418,2025-07-21T14:46:22,22.46,Theoretical,Science,24,191,Summer 2025,app,2025-07-21T15:01:22
us_0025885,co_0418,2025-09-06T11:16:23,8.25,Theoretical,Exam Prep,5,176,Autumn 2025,app,2025-09-06T12:32:23
us_0025886,co_0418,2025-09-22T10:14:06,18.87,Cognitive,Maths,13,183,Autumn 2025,api,2025-09-22T11:11:06
us_0025887,co_0418,2025-09-19T13:34:22,15.5,Theoretical,Languages,16,170,Autumn 2025,app,2025-09-19T15:00:22
us_0025888,co_0418,2025-09-24T07:31:47,28.83,Technical,Languages,9,176,Autumn 2025,app,2025-09-24T08:55:47
us_0025889,co_0418,2025-10-01T15:47:04,46.17,Cognitive,Science,18,233,Autumn 2025,app,2025-10-01T15:56:04
us_0025890,co_0418,2025-10-22T12:31:17,57.89,Cognitive,Languages,26,210,Autumn 2025,app,2025-10-22T13:57:17
us_0025891,co_0418,2025-10-10T10:27:48,9.46,Technical,History,5,180,Autumn 2025,app,2025-10-10T11:39:48
us_0025892,co_0418,2025-11-11T08:29:56,49.28,Cognitive,Exam Prep,27,184,Autumn 2025,app,2025-11-11T08:30:56
us_0025893,co_0418,2025-11-06T10:34:27,40.32,Cognitive,Exam Prep,18,235,Autumn 2025,api,2025-11-06T11:22:27
us_0025894,co_0418,2026-01-08T11:49:03,9.36,Theoretical,Maths,6,183,Spring 2026,app,2026-01-08T12:08:03
us_0025895,co_0418,2026-01-05T15:26:27,7.17,Theoretical,Maths,6,185,Spring 2026,app,2026-01-05T15:38:27
us_0025896,co_0418,2026-01-20T10:07:12,32.07,Cognitive,English,19,165,Spring 2026,partner_lms,2026-01-20T11:10:12
us_0025897,co_0418,2026-02-13T14:04:22,23.59,Cognitive,Science,18,174,Spring 2026,app,2026-02-13T15:15:22
us_0025898,co_0418,2026-03-26T14:13:05,26.05,Technical,Science,11,228,Spring 2026,app,2026-03-26T15:05:05
us_0025899,co_0418,2026-03-16T07:55:09,21.46,Theoretical,Science,13,222,Spring 2026,app,2026-03-16T09:05:09
us_0025900,co_0418,2026-03-27T15:27:09,39.61,Cognitive,Geography,18,181,Spring 2026,api,2026-03-27T15:28:09
us_0025901,co_0418,2026-03-09T12:05:31,49.33,Cognitive,Languages,22,179,Spring 2026,app,2026-03-09T13:35:31
us_0025902,co_0418,2026-03-27T17:10:21,5.03,Cognitive,English,4,210,Spring 2026,legacy_import,2026-03-27T17:10:21
us_0025903,co_0418,2026-04-26T10:53:48,17.16,Theoretical,English,12,179,Summer 2026,app,2026-04-26T11:25:48
us_0025904,co_0418,2026-04-19T10:51:57,32.92,Technical,Exam Prep,11,199,Summer 2026,app,2026-04-19T11:19:57
us_0025905,co_0418,2026-04-24T11:36:02,6.7,Theoretical,History,10,204,Summer 2026,api,2026-04-24T12:26:02
us_0025906,co_0418,2026-04-27T13:05:52,15.94,Technical,Science,5,211,Summer 2026,api,2026-04-27T14:30:52
us_0025907,co_0418,2026-04-30T07:39:13,37.54,Technical,Exam Prep,19,168,Summer 2026,app,2026-04-30T07:51:13
us_0025908,co_0418,2026-04-28T08:54:04,6.02,Theoretical,Maths,4,177,Summer 2026,app,2026-04-28T10:20:04
us_0025909,co_0418,2026-05-03T08:15:01,7.34,Theoretical,Maths,13,192,Summer 2026,app,2026-05-03T09:33:01
us_0025910,co_0418,2026-05-09T20:10:08,5.74,Technical,Science,3,226,Summer 2026,app,2026-05-09T20:10:08
us_0025911,co_0418,2026-06-17T15:48:44,14.07,Cognitive,Study Skills,9,208,Summer 2026,app,2026-06-17T16:00:44
us_0025912,co_0418,2026-06-15T16:59:22,84.6,Technical,Exam Prep,24,237,Summer 2026,app,2026-06-15T17:28:22
us_0025913,co_0419,2025-10-12T13:38:47,0.94,Theoretical,,2,141,Autumn 2025,partner_lms,2025-10-12T13:59:47
us_0025914,co_0419,2025-10-16T19:48:33,2.64,Technical,English,3,124,Autumn 2025,app,2025-10-16T20:07:33
us_0025915,co_0419,2025-10-16T20:01:40,1.61,Theoretical,Science,2,155,Autumn 2025,app,2025-10-16T21:30:40
us_0025916,co_0419,2025-10-19T19:48:27,1.91,Cognitive,Maths,3,158,Autumn 2025,app,2025-10-19T19:55:27
us_0025917,co_0419,2025-10-16T03:38:44,0.61,Theoretical,Maths,1,123,Autumn 2025,api,2025-10-16T04:49:44
us_0025918,co_0419,2025-10-12T08:50:30,1.53,Cognitive,Study Skills,2,160,Autumn 2025,app,2025-10-12T10:18:30
us_0025919,co_0419,2025-10-17T15:03:52,0.5,Theoretical,Study Skills,1,136,Autumn 2025,app,2025-10-17T16:03:52
us_0025920,co_0419,2025-10-14T21:31:05,5.18,Cognitive,Maths,5,127,Autumn 2025,app,2025-10-14T21:53:05
us_0025921,co_0419,2025-10-15T08:45:18,0.5,Theoretical,Exam Prep,1,162,Autumn 2025,app,2025-10-15T09:52:18
us_0025922,co_0419,2025-10-15T20:04:27,0.75,Technical,Study Skills,1,136,Autumn 2025,app,2025-10-15T20:48:27
us_0025923,co_0419,2025-10-17T05:00:35,0.75,Theoretical,Science,1,113,Autumn 2025,app,2025-10-17T05:07:35
us_0025924,co_0419,2025-10-15T23:49:20,1.34,Cognitive,Exam Prep,1,155,Autumn 2025,app,2025-10-16T00:11:20
us_0025925,co_0419,2025-10-14T16:59:24,1.6,Cognitive,Maths,3,117,Autumn 2025,app,2025-10-14T17:08:24
us_0025926,co_0419,2025-10-18T17:12:00,2.41,Theoretical,English,4,143,Autumn 2025,api,2025-10-18T18:19:00
us_0025927,co_0419,2025-10-18T09:52:22,1.11,Cognitive,Maths,2,116,Autumn 2025,app,2025-10-18T09:58:22
us_0025928,co_0419,2025-10-17T01:22:39,3.09,Cognitive,English,3,117,Autumn 2025,app,2025-10-17T02:42:39
us_0025929,co_0419,2025-10-14T10:54:54,0.98,Technical,Study Skills,1,120,Autumn 2025,partner_lms,2025-10-14T12:01:54
